3D Point and Length Measurements

Generated: Wednesday, July 06, 2016 10:16:38

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	Tape Reader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
NCB1443_L441.avi	  31966	  17.7767			95.763	6.601	1.505	2554.811	15.401	30.411	18.671	-675.810	-60.012	-2463.075	NCB1443	Molly											Mullidae	Parupeneus	barberinoides	37355021	1	AD	Passing			
NCB1443_L441.avi	  32022	  17.8078				5.584	3.497	3062.026	9.706			-514.814	33.181	-3018.255	NCB1443	Molly											Mullidae	Parupeneus	barberinoides	37355021	4	AD	Passing			
NCB1443_L441.avi	  35309	  19.6357			549.758	8.516	1.788	2317.009	28.166	68.539	3.474	-984.182	477.051	-2042.631	NCB1443	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
NCB1443_L441.avi	  35410	  19.6919			515.081	4.997	1.955	2349.725	13.236	26.521	3.415	-94.413	529.639	-2287.308	NCB1443	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
NCB1443_L441.avi	  35464	  19.7219			89.262	1.888	1.782	1593.590	24.140	0.135	15.924	599.463	-255.744	-1454.224	NCB1443	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1443_L441.avi	  35761	  19.8871			235.377	2.974	2.571	1713.859	16.673	25.409	2.953	490.553	34.074	-1641.801	NCB1443	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1443_L441.avi	  35761	  19.8871			129.088	5.889	0.697	1870.095	16.771	62.025	8.341	-538.884	27.764	-1790.556	NCB1443	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1443_L441.avi	  35794	  19.9055			148.738	3.497	2.083	2241.032	20.553	4.662	9.943	781.633	-89.583	-2098.392	NCB1443	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1443_L441.avi	  35801	  19.9094			150.321	1.298	0.879	1464.892	7.807	10.728	0.968	14.268	-198.483	-1451.313	NCB1443	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1443_L441.avi	  35821	  19.9205			160.025	3.068	2.839	1498.736	5.598	40.613	5.775	-142.278	-33.590	-1491.589	NCB1443	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1443_L441.avi	  35821	  19.9205			218.589	3.786	1.512	1719.887	0.370	37.989	6.062	9.824	-5.200	-1719.851	NCB1443	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1443_L441.avi	  35893	  19.9605			223.696	1.798	2.839	1548.012	13.826	13.011	3.869	367.154	-45.366	-1503.157	NCB1443	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1443_L441.avi	  49630	  27.5998			153.762	4.032	0.322	2151.705	18.844	21.737	18.725	-692.345	60.418	-2036.380	NCB1443	Molly											Labridae	Anampses	meleagrides	37384049	1	AD	Passing			
NCB1443_L441.avi	  49655	  27.6137			139.557	1.932	1.724	1479.524	6.124	22.607	16.798	157.542	9.487	-1471.082	NCB1443	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	J	Passing			
NCB1443_L441.avi	  49655	  27.6137				2.536	5.301	2003.637	32.379			-1072.574	-32.376	-1692.069	NCB1443	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	J	Passing			
NCB1443_L441.avi	  58161	  32.3440			226.733	7.587	0.203	2856.471	25.684	20.088	5.132	-1237.017	49.422	-2574.252	NCB1443	Molly											Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
NCB1443_L441.avi	  63177	  35.1335			139.135	6.782	0.778	2481.578	28.805	45.583	33.027	1192.693	84.688	-2174.521	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  63202	  35.1474			124.891	8.360	3.076	2661.437	27.265	36.841	3.937	1175.637	323.062	-2365.746	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  63202	  35.1474			107.830	4.994	1.807	2217.397	28.948	24.108	8.533	1063.226	146.476	-1940.346	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  63202	  35.1474			181.010	4.427	0.776	2229.926	31.649	0.101	9.868	1168.393	62.958	-1898.279	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  63202	  35.1474			175.629	3.433	2.580	2253.502	15.390	11.598	1.126	595.736	52.732	-2172.692	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  63202	  35.1474			130.666	3.382	1.649	2841.951	7.865	7.880	12.758	354.512	-159.833	-2815.219	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  63202	  35.1474			132.705	3.498	2.219	2103.638	22.478	10.608	8.076	-803.909	-24.340	-1943.819	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  63202	  35.1474				8.032	3.746	3623.094	16.862			1049.032	57.254	-3467.429	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	2	J	Passing			
NCB1443_L441.avi	  63206	  35.1496			112.059	4.503	3.033	2576.184	0.688	18.593	0.682	-6.450	30.270	-2575.999	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  63206	  35.1496				5.901	3.822	3243.843	1.020			57.223	-12.955	-3243.313	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  63212	  35.1529				8.572	5.952	3711.534	22.262			-1385.153	236.113	-3435.271	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	9	J	Passing			
NCB1443_L441.avi	  63222	  35.1585			123.195	4.367	0.872	1991.453	20.523	30.901	8.172	-690.588	102.548	-1865.062	NCB1443	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	J	Passing			
NCB1443_L441.avi	  73234	  40.7263			102.530	2.455	1.792	1466.616	26.118	34.210	19.624	-645.395	18.026	-1316.854	NCB1443	Molly											Scaridae	Scarus	sp3		1	J	Passing			
NCB1443_L441.avi	  73259	  40.7402			106.495	2.685	0.347	1507.409	27.394	34.671	9.146	-685.930	102.596	-1338.378	NCB1443	Molly											Scaridae	Scarus	sp3		1	J	Passing			
NCB1443_L441.avi	  73259	  40.7402			106.771	10.062	2.067	2690.716	12.204	51.130	24.187	-564.959	66.031	-2629.908	NCB1443	Molly											Scaridae	Scarus	sp3		1	J	Passing			
NCB1443_L441.avi	  73816	  41.0499			126.680	8.679	2.694	2609.408	21.685	48.118	25.459	-951.423	156.478	-2424.731	NCB1443	Molly											Labridae	Coris	caudimacula	37384092	1	AD	Passing			
NCB1443_L441.avi	  73885	  41.0883			154.746	3.983	0.502	1807.061	3.439	37.017	12.987	-101.666	37.576	-1803.807	NCB1443	Molly											Labridae	Coris	caudimacula	37384092	1	AD	Passing			
NCB1443_L441.avi	  88867	  49.4200			82.280	4.458	1.442	1970.336	26.498	34.484	7.128	827.684	-296.237	-1763.351	NCB1443	Molly											Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
NCB1443_L441.avi	  92645	  51.5210			99.828	2.715	0.710	1656.631	11.939	26.963	13.870	-336.306	-65.916	-1620.796	NCB1443	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NCB1443_L441.avi	  92719	  51.5621			114.404	2.566	1.514	2455.697	8.826	4.658	1.366	374.632	40.390	-2426.616	NCB1443	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NCB1443_L441.avi	  92719	  51.5621			112.832	5.565	2.540	2043.960	15.095	42.981	13.499	526.552	-77.883	-1973.436	NCB1443	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NCB1443_L441.avi	  92719	  51.5621			106.809	2.944	1.236	1944.319	6.476	20.253	2.672	179.506	-125.973	-1931.912	NCB1443	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NCB1443_L441.avi	  92719	  51.5621				0.607	0.880	819.699	16.638			-222.644	-75.534	-785.258	NCB1443	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NCB1443_L441.avi	  92745	  51.5766			107.402	2.872	0.609	1404.462	25.033	54.180	16.844	-592.167	-50.054	-1272.535	NCB1443	Molly											Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NCB1444_L373.avi	   6466	   4.3107			81.843	1.721	1.408	1153.067	15.284	69.763	11.758	-296.443	-67.118	-1112.286	NCB1444	Molly											Mullidae	Parupeneus	barberinoides	37355021	1	AD	Passing			
NCB1444_L373.avi	   6486	   4.3240				0.832	3.726	1274.379	20.142			-428.833	-111.422	-1194.876	NCB1444	Molly											Mullidae	Parupeneus	barberinoides	37355021	1	AD	Passing			
NCB1444_L373.avi	   7494	   4.9960			99.448	0.939	2.092	984.167	13.437	36.718	2.766	-226.511	-31.517	-957.227	NCB1444	Molly											Labridae	Coris	caudimacula	37384092	1	AD	Passing			
NCB1444_L373.avi	   8632	   5.7547			116.651	0.626	1.608	1087.716	14.411	8.760	35.966	-270.554	-8.956	-1053.493	NCB1444	Molly											Labridae	Coris	caudimacula	37384092	1	AD	Passing			
NCB1444_L373.avi	   9049	   6.0327			69.015	1.212	2.947	1463.749	20.196	13.323	13.116	-505.169	-12.523	-1373.757	NCB1444	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1444_L373.avi	   9053	   6.0353				0.934	11.009	1325.304	8.208			-178.714	-82.222	-1310.623	NCB1444	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1444_L373.avi	   9054	   6.0360			93.504	0.817	0.677	1311.090	4.913	10.719	2.401	-111.089	-16.327	-1306.274	NCB1444	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1444_L373.avi	   9054	   6.0360			79.734	1.067	1.369	1422.960	16.086	10.225	0.472	-394.243	-3.982	-1367.250	NCB1444	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1444_L373.avi	   9054	   6.0360			84.599	1.362	2.338	1403.311	18.141	23.310	6.601	-435.440	-36.151	-1333.554	NCB1444	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1444_L373.avi	   9054	   6.0360			101.150	2.755	3.761	1787.141	17.046	37.303	12.366	-521.064	-54.275	-1708.631	NCB1444	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1444_L373.avi	   9056	   6.0373				1.020	1.282	1444.350	20.916			-515.570	-28.322	-1348.901	NCB1444	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1444_L373.avi	   9082	   6.0547			56.426	1.010	1.402	1238.529	10.055	20.171	0.848	-215.168	-21.419	-1219.507	NCB1444	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1444_L373.avi	   9082	   6.0547			90.373	1.889	1.665	1579.645	17.069	28.486	0.218	-460.361	-55.214	-1510.066	NCB1444	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
NCB1444_L373.avi	   9307	   6.2047			102.586	1.563	9.632	1912.275	15.909	7.055	20.540	-523.887	-17.234	-1839.032	NCB1444	Molly											Labridae	Stethojulis	strigiventer	37384156	1	AD	Passing			
NCB1444_L373.avi	   9329	   6.2193			76.648	2.052	2.777	1315.354	18.686	62.171	2.695	-421.391	-4.843	-1246.019	NCB1444	Molly											Labridae	Stethojulis	strigiventer	37384156	1	AD	Passing			
NCB1444_L373.avi	   9340	   6.2267			79.791	1.593	2.003	1361.771	14.834	40.519	30.128	-348.619	-3.429	-1316.386	NCB1444	Molly											Labridae	Stethojulis	strigiventer	37384156	1	AD	Passing			
NCB1444_L373.avi	  10169	   6.7793			384.513	3.608	0.554	3831.799	7.843	5.539	6.718	431.514	295.262	-3795.959	NCB1444	Molly											Scaridae	Scarus	ghobban	37386001	1	AD	Passing			
NCB1444_L373.avi	  10169	   6.7793			391.554	15.274	6.677	4601.622	14.499	30.436	10.595	1123.618	254.474	-4455.070	NCB1444	Molly											Scaridae	Scarus	ghobban	37386001	1	AD	Passing			
NCB1444_L373.avi	  10190	   6.7933			384.412	27.733	5.656	6005.447	14.833	33.712	8.815	1415.785	599.435	-5805.310	NCB1444	Molly											Scaridae	Scarus	ghobban	37386001	1	AD	Passing			
NCB1444_L373.avi	  11547	   7.6980			294.664	2.632	1.715	3111.017	8.840	3.088	1.363	478.008	8.030	-3074.064	NCB1444	Molly											Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
NCB1444_L373.avi	  11557	   7.7047			301.544	4.712	6.018	3734.832	11.632	8.702	11.529	-687.599	306.962	-3658.135	NCB1444	Molly											Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
NCB1444_L373.avi	  12386	   8.2573			373.829	2.587	4.028	1582.780	7.813	41.966	0.725	214.407	-17.973	-1568.088	NCB1444	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	AD	Passing			
NCB1444_L373.avi	  19189	  12.7927			260.567	3.093	1.924	2777.996	5.351	13.561	1.896	-254.022	50.832	-2765.890	NCB1444	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing			
NCB1444_L373.avi	  20256	  13.5040			348.474	4.090	1.288	2248.967	10.333	32.399	4.297	402.864	-20.614	-2212.494	NCB1444	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	AD	Passing			
NCB1444_L373.avi	  20286	  13.5240			305.550	1.136	2.311	1313.562	13.062	19.745	5.872	-295.007	-33.195	-1279.575	NCB1444	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	AD	Passing			
NCB1444_L373.avi	  24543	  16.3620			290.209	5.612	3.628	2846.102	16.393	30.416	22.025	-802.595	32.675	-2730.397	NCB1444	Molly											Labridae	Choerodon	schoenleinii	37384010	1	AD	Passing			
NCB1444_L373.avi	  27210	  18.1400			277.110	1.337	3.516	1932.358	15.134	1.724	17.544	-395.216	313.547	-1865.342	NCB1444	Molly											Acanthuridae	Naso	annulatus	37437024	1	AD	Passing			
NCB1444_L373.avi	  27210	  18.1400			236.806	1.326	2.030	1667.758	9.760	14.055	2.924	181.942	216.404	-1643.619	NCB1444	Molly											Acanthuridae	Naso	annulatus	37437024	1	AD	Passing			
NCB1444_L373.avi	  27329	  18.2193			207.859	1.039	2.003	1095.785	15.174	32.345	12.676	-275.003	81.474	-1057.582	NCB1444	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1444_L373.avi	  27555	  18.3700			235.023	1.319	4.174	1832.995	0.639	11.099	7.038	0.883	20.430	-1832.881	NCB1444	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1444_L373.avi	  48697	  32.4647			325.655	7.555	3.221	4414.004	16.319	7.393	12.771	1205.586	291.218	-4236.176	NCB1444	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
NCB1444_L373.avi	  48727	  32.4847			320.693	2.268	2.246	2459.933	11.767	12.086	20.102	280.496	415.891	-2408.241	NCB1444	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
NCB1444_L373.avi	  48766	  32.5107			360.553	4.964	6.612	2805.174	17.061	23.497	3.353	-822.498	28.614	-2681.731	NCB1444	Molly											Serranidae	Plectropomus	spp		1	AD	Passing			
NCB1444_L373.avi	  82536	  55.0240			534.671	47.375	10.656	6823.477	17.270	51.612	1.313	-1558.674	1293.775	-6515.867	NCB1444	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
NCB1444_L373.avi	  82546	  55.0307			726.095	55.056	2.589	7119.276	17.102	56.724	3.449	1602.481	1347.330	-6804.472	NCB1444	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
NCB1444_L373.avi	  82556	  55.0373			438.655	35.976	4.226	6008.769	14.238	47.337	0.585	669.340	1317.579	-5824.197	NCB1444	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
NCB1444_L373.avi	  82591	  55.0607			572.828	12.211	4.739	6723.454	17.122	1.116	1.252	1344.953	1452.359	-6425.464	NCB1444	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
NCB1444_L373.avi	  82656	  55.1040			610.029	19.600	6.805	5478.094	13.053	28.193	0.228	161.029	1226.723	-5336.547	NCB1444	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
NCB1444_L373.avi	  82661	  55.1073				24.565	3.189	7683.546	13.198			983.204	1338.078	-7501.982	NCB1444	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
NCB1444_L373.avi	  93111	  62.0740			307.394	2.561	7.493	2088.294	8.455	21.901	11.631	194.510	237.593	-2065.596	NCB1444	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
NCB1444_L373.avi	  93115	  62.0767			351.272	4.287	4.508	1932.202	13.396	54.641	11.984	442.784	65.942	-1879.628	NCB1444	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
NCB1444_L373.avi	  93121	  62.0807			324.814	3.228	6.936	1870.722	15.435	43.719	22.549	-380.349	321.291	-1803.249	NCB1444	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
NCB1444_L373.avi	  93121	  62.0807			344.478	1.288	3.667	2111.961	5.958	5.848	9.917	-7.316	219.111	-2100.551	NCB1444	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
NCB1444_L373.avi	  93126	  62.0840			346.765	3.237	3.283	2234.225	17.026	24.209	5.797	618.268	213.799	-2136.304	NCB1444	Molly											Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
NCB1445_L377.avi	  19149	  12.7660			132.362	5.205	1.899	3071.427	17.543	19.165	18.629	918.354	117.156	-2928.577	NCB1445	Molly											Labridae	Coris	caudimacula	37384092	1	AD	Passing			
NCB1445_L377.avi	  19163	  12.7753				5.020	1.906	3381.991	15.375			896.654	-42.876	-3260.680	NCB1445	Molly											Labridae	Coris	caudimacula	37384092	1	AD	Passing			
NCB1445_L377.avi	  19169	  12.7793			83.535	2.288	5.003	2388.983	17.089	2.881	21.918	701.943	9.476	-2283.512	NCB1445	Molly											Labridae	Coris	caudimacula	37384092	1	AD	Passing			
NCB1445_L377.avi	  19648	  13.0987			73.362	1.348	0.970	1598.381	15.266	12.468	2.465	417.419	-53.563	-1541.984	NCB1445	Molly											Blenniidae	Meiacanthus	grammistes	37408005	1	AD	Passing			
NCB1445_L377.avi	  21050	  14.0333			82.263	1.365	2.894	1641.598	20.659	13.551	26.115	-548.084	-187.215	-1536.033	NCB1445	Molly											Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
NCB1445_L377.avi	  21130	  14.0867			90.669	2.572	2.535	1830.730	22.132	32.095	6.205	682.389	-100.339	-1695.833	NCB1445	Molly											Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
NCB1445_L377.avi	  25145	  16.7633			57.789	5.184	5.005	2780.821	10.315	51.177	54.497	496.509	37.504	-2735.880	NCB1445	Molly											Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
NCB1445_L377.avi	  25262	  16.8413			77.801	2.793	1.612	1886.157	4.641	30.065	2.607	151.893	14.945	-1879.972	NCB1445	Molly											Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
NCB1445_L377.avi	  35195	  23.4633			159.255	1.805	2.047	1794.764	19.243	14.052	2.937	585.880	81.400	-1694.490	NCB1445	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1445_L377.avi	  35269	  23.5127			164.631	3.499	1.194	1718.236	17.412	59.462	2.913	513.719	21.587	-1639.500	NCB1445	Molly											Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing			
NCB1445_L377.avi	  36632	  24.4213			134.283	1.887	1.962	2368.202	1.033	10.678	12.446	37.316	20.718	-2367.817	NCB1445	Molly											Labridae	Cheilio	inermis	37384070	1	AD	Passing			
NCB1445_L377.avi	  46056	  30.7040			499.346	5.718	8.875	3468.427	13.803	18.237	1.512	-403.317	722.546	-3368.271	NCB1445	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
NCB1445_L377.avi	  51114	  34.0760			97.642	2.352	0.430	1327.679	14.635	75.291	10.861	-335.438	-3.061	-1284.602	NCB1445	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
NCB1445_L377.avi	  51260	  34.1733			88.455	3.910	3.307	2512.567	16.318	25.781	27.314	703.846	54.375	-2411.356	NCB1445	Molly											Labridae	Stethojulis	strigiventer	37384156	1	AD	Passing			
NCB1445_L377.avi	  51260	  34.1733			139.731	7.055	0.765	2439.028	21.917	75.715	0.667	910.200	18.902	-2262.750	NCB1445	Molly											Labridae	Stethojulis	strigiventer	37384156	1	AD	Passing			
NCB1445_L377.avi	  51281	  34.1873			125.041	2.148	2.905	1651.458	18.835	33.976	19.748	502.970	-176.914	-1563.021	NCB1445	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
NCB1445_L377.avi	  51330	  34.2200			127.293	4.318	2.189	2082.185	10.983	43.261	11.336	373.438	-133.843	-2044.046	NCB1445	Molly											Labridae	Stethojulis	strigiventer	37384156	1	AD	Passing			
NCB1445_L377.avi	  51332	  34.2213			115.656	5.482	1.388	2114.648	15.017	62.180	7.808	544.143	-64.163	-2042.432	NCB1445	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
NCB1445_L377.avi	  51467	  34.3113			133.904	1.678	0.995	1556.030	7.234	26.866	21.444	-135.235	-141.793	-1543.644	NCB1445	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
NCB1445_L377.avi	  53878	  35.9187			124.037	2.971	2.002	2215.296	11.603	21.481	3.975	423.909	-137.250	-2170.023	NCB1445	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
NCB1445_L377.avi	  53878	  35.9187			173.084	2.952	6.018	2397.169	17.109	14.696	14.582	704.311	-35.746	-2291.089	NCB1445	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
NCB1445_L377.avi	  53882	  35.9213			140.944	6.486	7.240	2358.414	12.937	54.542	2.730	527.262	27.701	-2298.553	NCB1445	Molly											Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
NCB1445_L377.avi	  56991	  37.9940			154.256	6.641	2.768	2841.839	11.115	33.334	1.600	546.462	39.108	-2788.529	NCB1445	Molly											Labridae	Hologymnosus	annulatus	37384126	1	AD	Passing			
NCB1445_L377.avi	  60718	  40.4787			123.624	3.874	0.341	2676.525	11.704	20.402	18.243	-520.900	153.139	-2620.877	NCB1445	Molly											Mullidae	Parupeneus	indicus	37355005	1	AD	Passing			
